clickbench_partitioned,q8,table_creation,0.044,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q8,query,1.656,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q8,query,1.646,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q8,query,1.604,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q8,query,1.625,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q8,query,1.6,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q9,table_creation,0.04,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q9,query,1.828,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q9,query,1.968,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q9,query,1.97,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q9,query,1.979,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q9,query,1.988,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q10,table_creation,0.043,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q10,query,0.48,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q10,query,0.479,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q10,query,0.472,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q10,query,0.468,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q10,query,0.477,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q11,table_creation,0.04,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q11,query,0.539,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q11,query,0.525,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q11,query,0.529,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q11,query,0.532,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q11,query,0.524,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q12,table_creation,0.042,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q12,query,1.51,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q12,query,1.503,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q12,query,1.522,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q12,query,1.493,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q12,query,1.537,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q13,table_creation,0.041,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q13,query,2.399,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q13,query,2.451,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q13,query,2.492,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q13,query,2.493,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q13,query,2.639,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q14,table_creation,0.04,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q14,query,1.516,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q14,query,1.485,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q14,query,1.492,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q14,query,1.507,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q14,query,1.474,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q15,table_creation,0.043,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q15,query,1.723,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q15,query,1.81,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q15,query,1.898,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q15,query,1.794,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q15,query,1.802,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q16,table_creation,0.042,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q16,query,3.311,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q16,query,3.415,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q16,query,3.229,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q16,query,3.167,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q16,query,3.154,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q17,table_creation,0.041,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q17,query,2.712,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q17,query,2.78,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q17,query,2.827,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q17,query,2.708,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q17,query,2.667,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q18,table_creation,0.043,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q18,query,7.214,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q18,query,6.762,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q18,query,6.307,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q18,query,6.881,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q18,query,6.483,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q19,table_creation,0.042,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q19,query,0.146,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q19,query,0.142,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q19,query,0.138,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q19,query,0.132,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q19,query,0.132,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q20,table_creation,0.041,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q20,query,6.8,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q20,query,1.917,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q20,query,1.951,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q20,query,1.931,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q20,query,1.859,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q21,table_creation,0.043,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q21,query,2.547,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q21,query,2.442,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q21,query,2.424,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q21,query,2.407,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q21,query,2.425,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q22,table_creation,0.043,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q22,query,6.771,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q22,query,4.387,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q22,query,4.418,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q22,query,4.357,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q22,query,4.39,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q23,table_creation,0.042,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q23,query,22.011,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q23,query,15.805,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q23,query,15.906,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q23,query,15.816,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q23,query,16.3,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q24,table_creation,0.04,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q24,query,0.838,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q24,query,0.862,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q24,query,0.812,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q24,query,0.803,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q24,query,0.815,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q25,table_creation,0.041,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q25,query,0.742,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q25,query,0.719,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q25,query,0.726,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q25,query,0.71,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q25,query,0.681,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q26,table_creation,0.042,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q26,query,0.979,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q26,query,0.975,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q26,query,0.955,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q26,query,0.96,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q26,query,0.951,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q27,table_creation,0.043,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q27,query,3.184,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q27,query,3.265,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q27,query,3.273,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q27,query,3.222,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q27,query,3.21,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q28,table_creation,0.042,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q28,query,25.561,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q28,query,25.943,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q28,query,25.926,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q28,query,26.216,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q28,query,26.155,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q29,table_creation,0.045,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q29,query,1.02,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q29,query,1.01,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q29,query,1.013,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q29,query,1.019,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q29,query,1.004,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q30,table_creation,0.043,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q30,query,1.485,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q30,query,1.463,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q30,query,1.486,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q30,query,1.518,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q30,query,1.49,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q31,table_creation,0.042,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q31,query,1.63,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q31,query,1.585,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q31,query,1.675,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q31,query,1.58,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q31,query,1.565,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q32,table_creation,0.045,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q32,query,5.605,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q32,query,5.663,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q32,query,6.899,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q32,query,6.584,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q32,query,6.531,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q33,table_creation,0.045,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q33,query,6.648,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q33,query,7.199,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q33,query,7.05,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q33,query,6.74,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q33,query,6.718,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q34,table_creation,0.041,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q34,query,6.483,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q34,query,6.165,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q34,query,6.142,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q34,query,6.259,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q34,query,6.938,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q35,table_creation,0.042,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q35,query,2.172,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q35,query,2.225,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q35,query,2.273,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q35,query,2.221,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q35,query,2.206,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q36,table_creation,0.042,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q36,query,0.143,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q36,query,0.13,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q36,query,0.13,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q36,query,0.13,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q36,query,0.13,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q37,table_creation,0.042,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q37,query,0.069,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q37,query,0.08,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q37,query,0.074,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q37,query,0.063,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
clickbench_partitioned,q37,query,0.065,2026-01-20 01:53:49,47.0.0,2025-04-16T15:35:01-04:00,8
