benchmark_name,query_name,query_type,execution_time,run_timestamp,git_revision,git_revision_timestamp,num_cores
clickbench_partitioned,q0,table_creation,0.042,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q0,query,0.018,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q0,query,0.016,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q0,query,0.017,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q0,query,0.016,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q0,query,0.016,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q1,table_creation,0.039,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q1,query,0.042,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q1,query,0.038,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q1,query,0.038,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q1,query,0.037,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q1,query,0.037,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q2,table_creation,0.04,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q2,query,0.099,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q2,query,0.095,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q2,query,0.091,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q2,query,0.09,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q2,query,0.096,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q3,table_creation,0.041,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q3,query,0.101,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q3,query,0.097,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q3,query,0.097,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q3,query,0.107,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q3,query,0.097,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q4,table_creation,0.04,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q4,query,0.846,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q4,query,0.833,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q4,query,0.827,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q4,query,0.78,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q4,query,0.776,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q5,table_creation,0.04,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q5,query,0.868,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q5,query,0.853,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q5,query,0.834,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q5,query,0.834,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q5,query,0.841,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q6,table_creation,0.04,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q6,query,0.028,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q6,query,0.024,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q6,query,0.025,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q6,query,0.025,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q6,query,0.024,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q7,table_creation,0.041,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q7,query,0.044,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q7,query,0.042,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q7,query,0.041,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q7,query,0.042,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q7,query,0.04,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q8,table_creation,0.04,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q8,query,0.917,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q8,query,0.895,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q8,query,0.92,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q8,query,0.886,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q8,query,0.868,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q9,table_creation,0.04,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q9,query,1.181,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q9,query,1.242,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q9,query,1.151,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q9,query,1.142,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q9,query,1.149,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q10,table_creation,0.041,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q10,query,0.27,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q10,query,0.267,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q10,query,0.258,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
clickbench_partitioned,q10,query,0.256,2025-06-29 11:24:44,6bda4796a,2025-05-01T19:59:17-04:00,16
