benchmark_name,query_name,query_type,execution_time,run_timestamp,git_revision,git_revision_timestamp,num_cores
clickbench_partitioned,q0,table_creation,0.041,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
clickbench_partitioned,q0,query,0.019,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
clickbench_partitioned,q0,query,0.015,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
clickbench_partitioned,q0,query,0.017,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
clickbench_partitioned,q0,query,0.015,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
clickbench_partitioned,q0,query,0.016,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
clickbench_partitioned,q1,table_creation,0.041,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
clickbench_partitioned,q1,query,0.036,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
clickbench_partitioned,q1,query,0.033,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
clickbench_partitioned,q1,query,0.033,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
clickbench_partitioned,q1,query,0.033,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
clickbench_partitioned,q1,query,0.032,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
clickbench_partitioned,q2,table_creation,0.041,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
clickbench_partitioned,q2,query,0.088,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
clickbench_partitioned,q2,query,0.082,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
clickbench_partitioned,q2,query,0.085,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
clickbench_partitioned,q2,query,0.082,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
clickbench_partitioned,q2,query,0.084,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
clickbench_partitioned,q3,table_creation,0.042,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
clickbench_partitioned,q3,query,0.1,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
clickbench_partitioned,q3,query,0.1,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
clickbench_partitioned,q3,query,0.098,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
clickbench_partitioned,q3,query,0.103,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
clickbench_partitioned,q3,query,0.099,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
clickbench_partitioned,q4,table_creation,0.04,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
clickbench_partitioned,q4,query,0.676,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
clickbench_partitioned,q4,query,0.647,2025-06-29 11:19:56,7002a0027,2025-05-28T13:58:59-04:00,16
