benchmark_name,query_name,query_type,execution_time,run_timestamp,git_revision,git_revision_timestamp,num_cores
clickbench_partitioned,q0,table_creation,0.04,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q0,query,0.053,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q0,query,0.003,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q0,query,0.003,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q0,query,0.003,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q0,query,0.003,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q1,table_creation,0.039,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q1,query,0.088,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q1,query,0.036,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q1,query,0.034,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q1,query,0.036,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q1,query,0.033,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q2,table_creation,0.039,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q2,query,0.137,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q2,query,0.083,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q2,query,0.083,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q2,query,0.082,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q2,query,0.082,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q3,table_creation,0.041,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q3,query,0.154,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q3,query,0.1,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q3,query,0.096,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q3,query,0.1,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q3,query,0.099,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q4,table_creation,0.04,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q4,query,0.674,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q4,query,0.604,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q4,query,0.603,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q4,query,0.606,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q4,query,0.599,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q5,table_creation,0.04,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q5,query,0.894,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q5,query,0.848,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q5,query,0.833,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q5,query,0.837,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q5,query,0.847,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q6,table_creation,0.039,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q6,query,0.051,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q6,query,0.003,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q6,query,0.003,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q6,query,0.003,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q6,query,0.003,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q7,table_creation,0.04,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q7,query,0.088,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q7,query,0.04,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q7,query,0.037,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q7,query,0.037,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
clickbench_partitioned,q7,query,0.037,2025-06-29 12:12:22,a4f4b17f0,2025-06-20T15:42:36-04:00,16
