benchmark_name,query_name,query_type,execution_time,run_timestamp,git_revision,git_revision_timestamp,num_cores
clickbench_partitioned,q0,table_creation,0.04,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q0,query,0.02,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q0,query,0.015,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q0,query,0.016,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q0,query,0.016,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q0,query,0.017,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q1,table_creation,0.039,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q1,query,0.043,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q1,query,0.038,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q1,query,0.037,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q1,query,0.037,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q1,query,0.037,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q2,table_creation,0.041,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q2,query,0.096,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q2,query,0.092,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q2,query,0.091,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q2,query,0.097,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q2,query,0.095,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q3,table_creation,0.041,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q3,query,0.102,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q3,query,0.102,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q3,query,0.102,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q3,query,0.1,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q3,query,0.102,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q4,table_creation,0.039,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q4,query,0.631,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q4,query,0.62,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q4,query,0.59,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q4,query,0.629,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q4,query,0.616,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q5,table_creation,0.04,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q5,query,0.922,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q5,query,0.906,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q5,query,0.867,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q5,query,0.858,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q5,query,0.864,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q6,table_creation,0.041,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q6,query,0.026,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q6,query,0.024,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q6,query,0.025,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q6,query,0.024,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q6,query,0.025,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q7,table_creation,0.039,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q7,query,0.045,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q7,query,0.043,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q7,query,0.04,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q7,query,0.039,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q7,query,0.041,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q8,table_creation,0.039,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q8,query,0.898,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q8,query,0.891,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q8,query,0.882,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q8,query,0.869,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q8,query,0.86,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q9,table_creation,0.041,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q9,query,1.228,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q9,query,1.171,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q9,query,1.164,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q9,query,1.183,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q9,query,1.179,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q10,table_creation,0.041,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q10,query,0.277,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q10,query,0.262,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q10,query,0.265,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q10,query,0.271,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q10,query,0.26,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q11,table_creation,0.04,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q11,query,0.323,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q11,query,0.308,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q11,query,0.304,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q11,query,0.308,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q11,query,0.313,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q12,table_creation,0.04,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q12,query,0.879,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q12,query,0.876,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
clickbench_partitioned,q12,query,0.847,2025-06-29 11:58:04,d5ecaca33,2025-05-14T16:55:20-04:00,16
