benchmark_name,query_name,query_type,execution_time,run_timestamp,git_revision,git_revision_timestamp,num_cores
clickbench_partitioned,q0,table_creation,0.112,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q0,query,0.065,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q0,query,0.016,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q0,query,0.016,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q0,query,0.016,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q0,query,0.016,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q1,table_creation,0.04,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q1,query,0.059,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q1,query,0.034,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q1,query,0.035,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q1,query,0.035,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q1,query,0.035,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q2,table_creation,0.04,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q2,query,0.095,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q2,query,0.081,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q2,query,0.083,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q2,query,0.087,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q2,query,0.082,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q3,table_creation,0.04,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q3,query,0.104,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q3,query,0.098,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q3,query,0.099,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q3,query,0.105,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q3,query,0.103,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q4,table_creation,0.04,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q4,query,0.7,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q4,query,0.657,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q4,query,0.62,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q4,query,0.631,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q4,query,0.64,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q5,table_creation,0.04,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q5,query,0.87,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q5,query,0.851,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q5,query,0.868,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q5,query,0.887,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q5,query,0.857,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q6,table_creation,0.04,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q6,query,0.029,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q6,query,0.021,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q6,query,0.022,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
clickbench_partitioned,q6,query,0.021,2025-07-01 08:40:25,5a2933e58,2025-06-13T16:17:20-04:00,16
