benchmark_name,query_name,query_type,execution_time,run_timestamp,git_revision,git_revision_timestamp,num_cores
clickbench_partitioned,q0,table_creation,0.102,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q0,query,0.059,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q0,query,0.016,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q0,query,0.017,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q0,query,0.016,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q0,query,0.016,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q1,table_creation,0.039,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q1,query,0.057,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q1,query,0.035,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q1,query,0.034,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q1,query,0.036,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q1,query,0.035,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q2,table_creation,0.04,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q2,query,0.092,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q2,query,0.083,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q2,query,0.08,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q2,query,0.083,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q2,query,0.079,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q3,table_creation,0.04,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q3,query,0.107,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q3,query,0.104,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q3,query,0.101,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q3,query,0.102,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q3,query,0.101,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q4,table_creation,0.039,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q4,query,0.658,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q4,query,0.643,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q4,query,0.624,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q4,query,0.621,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q4,query,0.601,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q5,table_creation,0.041,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q5,query,0.897,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q5,query,0.875,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q5,query,0.855,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q5,query,0.876,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q5,query,0.891,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q6,table_creation,0.041,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q6,query,0.029,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q6,query,0.022,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q6,query,0.022,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q6,query,0.021,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
clickbench_partitioned,q6,query,0.022,2025-07-01 07:28:23,9083fc8bd,2025-06-18T09:06:01-07:00,16
