benchmark_name,query_name,query_type,execution_time,run_timestamp,git_revision,git_revision_timestamp,num_cores
clickbench_partitioned,q0,table_creation,0.116,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q0,query,0.097,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q0,query,0.016,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q0,query,0.018,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q0,query,0.016,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q0,query,0.017,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q1,table_creation,0.041,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q1,query,0.06,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q1,query,0.034,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q1,query,0.035,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q1,query,0.037,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q1,query,0.034,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q2,table_creation,0.04,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q2,query,0.095,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q2,query,0.081,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q2,query,0.081,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q2,query,0.082,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q2,query,0.078,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q3,table_creation,0.04,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q3,query,0.102,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q3,query,0.1,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q3,query,0.1,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q3,query,0.101,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q3,query,0.101,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q4,table_creation,0.042,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q4,query,0.675,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q4,query,0.645,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q4,query,0.633,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q4,query,0.594,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q4,query,0.596,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q5,table_creation,0.041,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q5,query,0.864,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q5,query,0.877,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
clickbench_partitioned,q5,query,0.865,2025-07-01 10:21:06,e1716f91c,2025-06-11T19:25:45-04:00,16
