benchmark_name,query_name,query_type,execution_time,run_timestamp,git_revision,git_revision_timestamp,num_cores
clickbench_partitioned,q0,table_creation,0.143,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q0,query,0.21,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q0,query,0.003,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q0,query,0.003,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q0,query,0.003,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q0,query,0.003,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q1,table_creation,0.043,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q1,query,0.146,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q1,query,0.038,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q1,query,0.036,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q1,query,0.035,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q1,query,0.035,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q2,table_creation,0.043,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q2,query,0.145,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q2,query,0.087,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q2,query,0.087,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q2,query,0.086,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q2,query,0.082,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q3,table_creation,0.043,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q3,query,0.156,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q3,query,0.104,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q3,query,0.102,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q3,query,0.097,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q3,query,0.098,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q4,table_creation,0.043,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q4,query,0.711,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q4,query,0.65,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q4,query,0.615,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q4,query,0.597,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q4,query,0.596,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q5,table_creation,0.042,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q5,query,0.902,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q5,query,0.834,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q5,query,0.832,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q5,query,0.854,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q5,query,0.845,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q6,table_creation,0.042,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q6,query,0.054,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q6,query,0.003,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q6,query,0.003,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q6,query,0.003,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q6,query,0.003,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q7,table_creation,0.042,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
clickbench_partitioned,q7,query,0.099,2025-07-05 11:21:19,92f646c45,2025-07-01T14:51:58-04:00,16
